SMILES	prop_1	prop_2	prop_3	prop_4
N=CN1CCCO1	3.8709	0.38671	-2.272324631	6.1207
CCC#CCN	1.3384	0.41632	-2.320170311	6.3992
CC1(C)NCC1=O	2.685	0.36665	-2.520507447	4.318
CN=C(C)N(C)C	2.2305	0.37322	-2.839404767	5.7031
CC1CN(N)C=N1	3.4298	0.37879	-2.416441212	6.0011
O=c1ncocn1	5.6611	0.36252	-1.616419631	4.6036
FC(C#N)C1CN1	3.0375	0.40951	-1.93375415	7.0828
CC=C1CNN=C1	2.3728	0.30871	-2.394356033	4.5845
CC(=O)NC=NO	3.4944	0.36037	-2.012005354	5.4999
NC(=N)OCCO	4.343	0.41944	-2.253875503	7.0669
NC1(CC1)C2CC2	1.0419	0.41748	-2.792849427	6.6657
CC(=CC=O)C#C	3.8321	0.32557	-2.241704337	3.6142
N=C1NC(=O)C=N1	2.0954	0.31778	-1.736397412	3.5396
NN(CC=C)C=O	4.3651	0.3972	-2.306071103	5.7673
COC1CC1	1.1932	0.45668	-1.967011816	7.8484
C=NOC1CC1	0.3963	0.38726	-1.972617132	5.8254
FC(F)(C=O)C#N	3.2359	0.36901	-1.391384003	4.1822
FC1(F)CC1	2.2093	0.50511	-1.388992411	8.6884
CCC(NC)C#C	0.4605	0.415	-2.777115533	6.6115
CC(CN)N1CC1	1.7876	0.41995	-2.814484616	6.7027
CC(C)(F)C(N)=O	5.2511	0.40748	-2.331514588	5.7788
C1ON=CN2CC12	2.9693	0.37601	-2.027336664	5.2644
Fc1coc(F)n1	2.2048	0.39059	-1.415251453	6.613
CON(C)C(N)=N	3.1161	0.41109	-2.294196627	6.7124
OCCCNC=O	3.0635	0.41126	-2.457763662	5.7817
FC(F)(C=C)C#N	3.3753	0.42342	-1.697837832	7.4831
OCCC=CC=C	1.5205	0.35044	-2.700007557	5.8583
CC(C)COC=C	0.9019	0.41372	-2.925521065	7.1896
CNC(=O)C(C)C	3.7308	0.40818	-2.780245173	5.8604
C#CC1=NOCC1	3.5469	0.34395	-2.004086148	5.3191
OCC1CN=CN1	2.92	0.38601	-2.333249462	6.1928
CC(=C)CCO	1.9576	0.41377	-2.463397575	7.086
FC(F)=C(F)C=C	1.4055	0.34475	-1.644589548	5.9021
Nc1cn(N)cn1	3.7254	0.35451	-2.023238795	5.6978
CCOCCCF	1.6078	0.45661	-2.694471805	7.7473
CNC1CCC1C	1.0075	0.40351	-3.030603376	6.4592
CN(C)C(=O)NN	3.2451	0.41014	-2.349014786	6.9592
CC(=O)OC(N)=N	4.2991	0.37515	-2.068267204	5.6651
C=CC=NOC=O	3.9128	0.35011	-1.957724711	5.5095
Cc1cnn(N)c1	0.955	0.39052	-2.208689719	6.4282
CC(N)C(=N)NO	4.6651	0.38276	-2.301417594	6.1924
CC1OCCC=C1	1.2092	0.4154	-2.721193066	6.7458
CC(C)(CN)CO	3.3157	0.42096	-2.962731558	6.9276
C1CCC=CC1	0.3444	0.41311	-2.57666419	7.0999
OCC(C#C)C#N	2.9954	0.45012	-2.042322683	6.675
CCC(=CC)C#C	1.0193	0.3636	-2.765348316	5.7619
CN1CC=NN=C1	5.6634	0.32926	-2.187108285	4.3892
NN=CN(O)C=C	1.5269	0.34999	-2.031938425	5.3958
NN=COCC=C	1.3177	0.36939	-2.273152395	6.0611
O=CCC=CC#C	2.2893	0.34044	-2.235513158	4.2204
NC1C(O)C1F	0.6938	0.41568	-1.784947858	6.7439
NNC(=O)C1CN1	1.8629	0.39051	-2.097723039	5.7164
ON=C1NCCO1	3.533	0.39209	-1.98557163	6.2846
CC1OC=CO1	0.2691	0.38399	-1.933098951	5.9654
CC=C	0.4095	0.42769	-1.366930322	7.596
CCC(C)F	1.8571	0.51404	-2.087998509	9.5177
NC(=O)CCCO	4.0284	0.40579	-2.474095047	5.6886
Oc1c[nH]nn1	5.8037	0.37015	-1.437195102	5.9414
CC(N)C(O)CN	2.6691	0.41013	-2.7604184	6.9587
CC(CF)CC#C	1.5305	0.45525	-2.535296841	6.6934
CC#CC#CCO	2.2424	0.3722	-2.20712669	4.7034
Fc1coc(F)c1	0.1561	0.38459	-1.599077069	6.4828
Cn1cc(O)cn1	3.6453	0.37025	-2.114688491	6.0083
OCCC1CCN1	2.2897	0.39984	-2.711667977	6.6369
ONC(=O)CF	1.7638	0.38096	-1.487080208	6.3347
CON=C(N)C=O	2.604	0.3051	-1.983881131	4.1439
CC(=O)C(N)=N	0.9421	0.3251	-1.887482633	3.7778
CCNC(C)CC	0.9126	0.40689	-3.264097265	6.5594
NC1C(F)C1C#C	1.0335	0.42435	-2.0864768	6.3417
CC(N)=C(C)C=O	5.6121	0.31027	-2.538699745	4.1186
CC(O)C(C)C=O	3.0435	0.36913	-2.64158783	4.314
CC(O)C#CCN	2.1997	0.41352	-2.473713165	6.2211
CCC#CC(C)F	2.2348	0.44294	-2.541572532	6.3079
CC(O)C=CC#N	4.4364	0.37572	-2.305344791	6.2411
Nc1nc(F)c[nH]1	4.7807	0.3712	-1.807230502	5.9958
CNC(C)C#CC	1.2688	0.4108	-2.785771547	6.5958
Fc1cccnn1	4.6465	0.33041	-1.754161286	3.8679
CC(=O)C=CC=O	0.92	0.31212	-2.204645972	3.3464
NC(=N)C=CCO	2.61	0.35403	-2.323772038	5.4673
OCCC1CCO1	0.828	0.43439	-2.60444646	7.4353
FC=C1CC=CO1	1.7282	0.36283	-2.034045364	5.6773
COC(CO)CF	2.2255	0.45128	-2.374825112	7.6191
CC1=NOCON1	3.0489	0.37624	-1.922327106	5.7919
CC(=C)C(=O)NN	2.2744	0.36513	-2.32272095	5.204
CCC1(C)CNC1	1.3465	0.41147	-3.028723314	6.5522
C=CCC=CC=C	0.2332	0.34721	-2.782202	5.7505
C=C(NC=O)C=O	1.1937	0.33022	-2.028988316	4.2078
C=CC(=C)C1CO1	1.7012	0.3532	-2.456051665	5.8977
CCC(F)C=CC	1.6315	0.41961	-2.792473675	7.3749
OC1CC1N2CC2	0.814	0.43091	-2.46170744	7.4908
C1CC=CC=NO1	3.5336	0.33186	-2.250909933	4.4928
Nc1nccn1O	2.8843	0.3654	-1.891531549	5.8483
CC(C=O)C=CF	2.1928	0.3628	-2.261950326	4.294
CC(=O)C(=O)CF	1.9378	0.30556	-1.974251408	2.8722
NN(C=O)C=NO	1.5867	0.35034	-1.765640273	5.2863
FC1=CCC2OC12	2.3797	0.39907	-2.024500583	6.5572
N#CC1CNC1	3.3705	0.41987	-1.932613019	6.761
CCC(CO)=CF	1.5243	0.41181	-2.473146171	7.1587
CCC=NN=CC	0.0905	0.35811	-2.605877108	4.3082
C#CC#CC1CC1	1.5803	0.37204	-2.27799754	4.6694
CC(F)CC(N)=N	2.5254	0.40186	-2.423048664	6.3397
CNC1CNC1=O	2.9894	0.36055	-2.333573172	5.4124
CC(N)=CC(O)=O	4.8627	0.33319	-2.271230252	5.4762
CC1C2CC1C=C2	0.351	0.38539	-2.770700503	5.9363
CC(=CC=C)C#C	0.6306	0.31706	-2.537374921	4.9851
NCC(N)CF	2.039	0.42241	-2.142101808	6.8115
CC(C=C)=CCN	1.0984	0.3448	-2.81135185	5.6597
OCCC(=N)NO	4.693	0.38079	-2.190543508	6.4
CCC=CC(F)=C	1.6604	0.35113	-2.566575136	5.8394
CCCCC=NO	0.8487	0.40463	-2.700296602	6.179
CC1=CC(=N)NC1	4.0457	0.34398	-2.441100361	5.3374
CCNC(N)=N	3.2593	0.41124	-2.207437257	6.9037
FC(C#C)C(F)=C	0.4415	0.42089	-1.839224295	6.2505
N=c1[nH]nn[nH]1	1.5345	0.33295	-1.333750543	5.5022
Cc1nnoc1N	5.1996	0.34296	-1.895340458	5.567
CC(C)=CC1CC1	0.2582	0.39461	-3.009367953	6.8009
Nc1ccon1	3.3092	0.37537	-1.631286929	6.2195
N=C1CC=CN1	2.3001	0.34937	-1.965760807	5.2333
FC1CC1C#N	3.1664	0.46907	-1.680882768	7.2785
CC1CC(=C)C=C1	0.8789	0.34647	-2.816396248	5.6131
CC(N)C(C)(C)F	2.0195	0.42859	-2.826729962	6.8903
NC(CC=C)C=C	1.3195	0.39776	-2.804401457	6.5537
CCCC#CC=C	0.6954	0.35959	-2.766984274	5.3941
CCCC#C	0.8849	0.45571	-2.053628793	6.7345
OCC1=NN=CC1	3.1359	0.37455	-2.085819737	4.8431
C1COCCO1	0	0.44934	-2.152628187	7.6875
CC(CN)CN	1.4393	0.4114	-2.595623253	6.6409
On1cncc1F	2.9339	0.38482	-1.614749182	6.3656
CCCC(C)=CC	0.2106	0.40717	-3.247574654	7.1199
CCC(C)C(C)F	1.7509	0.49737	-3.024345817	9.201
Nn1[nH]ncc1=N	0.7684	0.29608	-1.760668888	4.6548
C#CC(C#N)C#N	4.0744	0.45403	-1.708499639	6.6432
CC=C(C)C=NO	1.0144	0.34188	-2.47885791	5.7401
NC(=O)C=CC#C	3.6734	0.33004	-2.074706133	4.5316
NCC1=NOCC1	3.1888	0.38958	-2.287660023	6.2407
CC1CCN1C=N	4.1115	0.3877	-2.621274746	6.2814
FC1=CC(=C)OC1	0.9657	0.34106	-2.042553637	5.4882
Cc1cnc(F)o1	3.0913	0.39114	-1.88205813	6.604
C=C1CC2CC2O1	2.1604	0.38797	-2.48364452	6.4571
CNC1CCC1N	0.801	0.38493	-2.827504597	6.1646
FC(C#N)C1CC1	3.6839	0.46262	-2.146608382	7.4309
OCCC1(O)CC1	3.3372	0.41298	-2.611241375	7.4874
C1C=CC2CC1C2	0.3418	0.40037	-2.801928233	6.6052
OC1COC1	2.5709	0.43026	-1.662947947	7.2263
NC(=O)COC=C	3.2959	0.39385	-2.234651466	5.9426
N=C1CC(=O)NN1	0.878	0.35391	-1.92901201	5.4349
C1OC2CC2O1	1.3349	0.46264	-1.908306931	8.0274
CCC=NN=C	0.7901	0.35336	-2.127574958	4.1297
CNCC=NNC	1.2383	0.35897	-2.601412307	5.7885
COC(=CF)C#N	1.9355	0.35737	-1.826715469	5.87
Cn1ncc(=O)o1	3.686	0.32665	-1.771592035	4.8312
CCCCC(C)O	1.5847	0.45345	-3.163752042	7.5698
CCNC(C)=N	3.7956	0.40752	-2.396086945	6.6054
CN1CC1CCN	1.0475	0.42469	-2.813410379	6.7522
NC(=N)C1CCC1	3.1667	0.41371	-2.634997667	6.5333
CCCC(F)F	2.3478	0.52113	-2.109257023	9.797
N=CN1CC(=O)C1	2.8742	0.35245	-2.100272307	4.4521
CC(=C)C=C(F)F	0.9309	0.35137	-2.112615351	6.044
COC(=O)C(N)=O	2.0695	0.34158	-1.967095954	4.3518
CCOC(=O)OC	0.4805	0.47166	-2.360547059	7.2186
CC(C)CC=O	3.0204	0.37932	-2.482539888	4.3026
CC(CN)ON=C	1.2237	0.37315	-2.482542433	5.8062
OCCOC=O	1.5363	0.42773	-1.870968658	5.9488
OCCOCC=O	3.1751	0.37976	-2.302138428	4.3092
NC1(CF)CC1O	2.8514	0.42409	-2.257399479	6.9059
Oc1cc(F)on1	4.3127	0.39698	-1.526229101	6.9165
OCC(F)C(F)F	3.6076	0.47122	-1.799637364	7.6856
CCC=CC=CC	0.0454	0.34689	-3.021060899	5.7712
CC(CC=O)C#C	2.802	0.37475	-2.464370078	4.2433
FCc1ncon1	1.8965	0.41925	-1.646464393	6.2362
C=C1CON=CN1	3.9312	0.35172	-2.062445782	5.427
N=C1NCCNN1	4.4888	0.37965	-2.226342084	6.165
FCC1CN1	2.6499	0.45096	-1.62937091	7.5345
FCC(=CF)C=C	2.0024	0.35454	-2.100409984	6.0089
CC1CCC=C1C	0.2536	0.40598	-3.045294496	6.8897
CCNCCNC	0.0859	0.40845	-3.046384914	6.5161
CC1CC=CCN1	0.9927	0.39273	-2.833063293	6.1867
C=C(C#C)C#N	3.9772	0.3453	-1.659470299	5.3768
NC1CN(O)C1=O	4.6363	0.36659	-1.973887374	5.5549
NNC(=N)C1CC1	4.3975	0.39888	-2.39642702	6.5877
CC(C)N1CCC1	0.704	0.39732	-3.023695146	6.6054
OC(C=C)C=CF	2.7868	0.38921	-2.238538172	6.521
NNC(=N)C1CO1	3.4618	0.39045	-2.076252319	6.3841
CN1CCC1C#N	4.6522	0.40173	-2.396634564	6.3123
CCC=CCC=O	3.2046	0.36227	-2.71892897	4.2625
NC(=N)C1CNC1	3.0736	0.38421	-2.422337714	6.4983
CC(C)C(N)C=C	1.5016	0.40513	-3.038728141	6.5378
O=CC1=CC=CC1	3.4236	0.31698	-2.300674549	3.7919
CC(=N)N(N)C=N	3.562	0.3794	-2.221874868	6.0554
CN1CCC1(C)C	0.811	0.39561	-3.029577223	6.5683
CNN=CON=C	1.8804	0.32405	-2.027071855	5.4646
Oc1nnno1	3.3024	0.4019	-1.100707284	6.3033
CNCC(N)C=C	1.8521	0.39125	-2.824687506	6.4361
FC=CCC1CO1	0.476	0.41708	-2.226895393	7.406
C=CNC=N	2.8828	0.36019	-1.690860158	5.8146
Nn1nncc1F	2.5454	0.39095	-1.52272647	5.7712
On1ocnc1=O	4.3431	0.37124	-1.433037718	4.989
CC(=C)C(O)C#C	1.229	0.41135	-2.442722039	6.5093
CNc1cocn1	1.6166	0.34446	-2.122739649	5.4088
CC=CCC1CO1	2.1439	0.41456	-2.685424434	7.2646
CCC(C)=CCO	2.2772	0.40144	-2.929783879	6.8223
CC(=C)C(=O)CF	1.9151	0.34794	-2.26761039	3.9164
CCC1(CN)CC1	1.1571	0.42562	-3.033412247	6.7162
CN1CC(C1)C=O	3.4053	0.35154	-2.497662879	4.2924
FC=CNC=N	3.23	0.3614	-1.697162275	5.7727
COC(=CN)C#N	5.2472	0.33367	-2.100835945	5.4218
O=C1NOCC=C1	3.7231	0.3345	-1.969588251	4.4109
Oc1conc1O	2.3974	0.37513	-1.668024759	6.1736
CC1=CC=CC1=O	2.9702	0.28601	-2.294653525	3.022
C=CCC(=C)C=O	2.8151	0.34564	-2.490521668	3.9168
CC(O)C=NO	1.6815	0.40062	-1.916516282	6.1005
CNC1CCOC1	0.9006	0.41	-2.730532924	6.6966
CC(=O)C(C)=CF	2.3952	0.35565	-2.279982598	4.1369
CON=C(C)OC	0.2545	0.39433	-2.376392645	6.6785
CCCCCCF	1.7759	0.50189	-3.018628747	9.3562
FCCC(F)=C	1.4671	0.42247	-1.866207293	7.497
OCCOCCF	1.5966	0.45385	-2.372326437	7.5319
COCC1CC1N	1.584	0.42172	-2.700946922	6.7492
CC=C(F)C#C	1.597	0.36539	-1.838027981	5.7895
CC(=C)OCCF	1.4025	0.41402	-2.470775209	7.1758
FC1COCC1=C	0.9472	0.3991	-2.255266814	6.5578
CNN=CNOC	1.4175	0.34369	-2.240113631	5.4994
N#CCC#N	3.8827	0.49083	-1.27222835	7.6971
CC#CC(C)=O	3.7752	0.36434	-2.012383511	4.1641
C1Nc2c[nH]cc12	1.9326	0.36711	-2.158882004	5.8879
CC1CC(F)C1=O	3.8064	0.35288	-2.267097603	4.0573
NCCCCCO	2.1225	0.42048	-2.949826423	6.7465
OC1COC1C#C	2.4376	0.41798	-2.117561214	6.1463
CN1CC(O)C1=O	2.9131	0.3922	-2.229021287	5.8021
CNCC#CCN	0.7026	0.40091	-2.570507058	6.202
CNC(=N)COC	3.0099	0.39561	-2.53299816	6.6232
CON=CC(N)=N	3.1289	0.33069	-2.084342219	5.2165
Fc1cnon1	2.5627	0.40231	-1.13013944	6.1236
CC(CO)=CCN	1.3534	0.39737	-2.723397638	6.3285
CCC(C)CC=C	0.4571	0.42002	-3.241510407	7.3783
CC(C=O)C1CO1	3.0749	0.37531	-2.391002809	4.278
CC(F)CC(F)=C	2.067	0.42275	-2.341669239	7.4947
CN(C)CCN	0.7682	0.40121	-2.576891237	6.6046
NCCC(=C)C#C	1.064	0.36108	-2.556247037	5.6643
Oc1nnc(O)o1	0.8133	0.40223	-1.511975746	6.97
CNC1=NCCO1	1.6805	0.40037	-2.342923317	6.6148
Nc1coc(N)c1	2.3977	0.35131	-2.125167228	5.7112
CC=C(CO)CF	2.9927	0.40353	-2.46942417	6.9832
CCOC(=O)CO	3.1121	0.42367	-2.353341043	6.3107
O=CNCC1CN1	3.1007	0.39194	-2.321934401	5.7398
Cc1coc(O)c1	0.8342	0.37554	-2.216449739	6.1598
O=c1[nH]cco1	4.9471	0.38608	-1.579045257	6.419
CC(C)=CC=CF	1.8719	0.34357	-2.566139885	5.7827
CC(CO)=NO	1.4082	0.40615	-1.921255626	5.9232
C1CNC=NC1	3.4445	0.38386	-2.180958106	6.0383
CN(C)C=CC#N	7.3057	0.3337	-2.415600429	5.5432
CON=CC	0.6629	0.39156	-1.74994765	6.0877
C=CC(=C)OC=O	1.6736	0.35584	-2.194435439	5.8859
FCc1cnco1	1.6873	0.3893	-1.872772119	6.3885
CC#CC(=C)C#C	0.9632	0.33641	-2.283800523	5.1928
C1CC12CC=NO2	3.4636	0.3773	-2.247286694	5.9273
Cc1nn[nH]c1N	5.1509	0.36757	-2.026585035	5.8285
C=COCC1CC1	0.9871	0.41355	-2.683409651	7.189
CCC(O)CC=O	3.567	0.37431	-2.636988825	4.227
FC1COCOC1	3.1533	0.46304	-2.174256545	8.1668
CCC(CF)CF	2.1556	0.50826	-2.562354375	9.3369
FCC1CCOC1	2.298	0.45073	-2.487596976	7.7982
C=CCC1COC1	1.9238	0.40934	-2.681909704	7.2623
O=c1ncnco1	3.6381	0.35603	-1.626330071	4.2447
CN1CCOC1=O	5.1864	0.42626	-2.26565235	7.1072
CC#CC(C)CN	1.349	0.42431	-2.794115679	6.7142
OC(C#C)C#N	4.873	0.43118	-1.56275334	6.3335
CC(CC#C)C=O	2.4337	0.3768	-2.467171707	4.3713
Nc1noc(=O)o1	5.4279	0.40645	-1.516253469	6.8271
Cc1c[nH]c(=O)o1	5.0764	0.38468	-2.057130364	6.4017
CN(N)C(=O)C=C	3.9216	0.35411	-2.308892185	4.8124
CC1CCC1(C)N	1.2387	0.40937	-3.044313334	6.611
CCOC=C	0.9826	0.41401	-1.986846786	7.2033
Nc1cocc1N	1.4871	0.36688	-2.119082265	5.966
CC(=O)C(F)C#C	1.6759	0.36896	-2.01014986	4.3977
CC=NNCC=O	4.4233	0.35234	-2.29289388	4.3285
C1CCC=COC1	1.3423	0.39291	-2.718159112	6.5267
COc1cc[nH]c1	2.5517	0.3811	-2.316248898	6.2041
C=CC1COC1	1.6929	0.40841	-2.212969631	7.0991
CC1CC(C)=CO1	1.2944	0.38515	-2.728064177	6.2725
Oc1c[nH]c(=N)o1	5.7862	0.35856	-1.81165092	5.6861
CC1CC(N1)C#N	5.2446	0.41269	-2.404910686	6.5417
Cc1ccco1	0.5785	0.38056	-2.057364721	6.2278
CC1CC(CO)O1	2.8048	0.44662	-2.613356442	7.5311
COC(C)C(C)O	2.1584	0.44333	-2.83944903	7.5558
OC1C=NN=C1	4.9184	0.35262	-1.599326106	4.4323
NC(CC#C)C#C	1.4505	0.41818	-2.297389231	6.5841
COC1(C)CCC1	1.1639	0.43948	-2.917392939	7.7499
N=C1CCC=NN1	3.3511	0.35084	-2.219323125	5.2845
CNC1CC1CF	1.3924	0.4245	-2.566071346	6.7767
O=C1CCC1	3.0202	0.37253	-1.78822362	4.3215
ON=CC1CC1O	1.5851	0.38375	-2.146415258	6.0962
Oc1coc(F)c1	2.1155	0.37853	-1.748285339	6.2354
CC1C(N)C1CO	1.8865	0.40829	-2.715822467	6.5846
Nc1n[nH][nH]c1=O	1.5578	0.31128	-1.719583162	4.9794
Cn1[nH]ncc1=N	1.6581	0.30092	-1.985792603	4.54
C=CCC(=O)C=C	2.6404	0.33475	-2.491903606	3.7525
N#Cc1cnno1	1.8851	0.36056	-1.442035323	5.3232
CC1C(F)CN1C	2.2407	0.41271	-2.572190396	6.8236
CC=NNC(N)=N	4.255	0.35677	-2.229698566	5.7517
CCC1(CF)CO1	0.7217	0.46894	-2.461538702	8.12
CC(C)=C(F)C#N	4.5171	0.36865	-2.165956385	6.1717
CCC#CCCO	1.6541	0.43123	-2.682014219	6.6772
Nc1ccn(N)c1	2.2449	0.35789	-2.207513825	5.7254
O=C1OCC=C1	5.045	0.38137	-1.765006325	5.1387
CC(F)CC(C)=C	1.4758	0.41437	-2.794686213	7.1375
CC(N)(CN)C#C	2.2393	0.40822	-2.585019653	6.7019
Cc1ccoc1N	0.4134	0.3896	-2.327968574	6.2246
CCC(CN)OC	0.8304	0.42496	-2.943767722	6.8933
CC(CO)C(O)=O	2.6094	0.42983	-2.368166443	5.9815
CNCCC=NN	1.0378	0.37191	-2.609446733	6.0115
CC(=O)CC=CF	3.9041	0.37866	-2.271741483	4.5718
Oc1cnnnc1	5.5115	0.34078	-1.665891255	4.2783
FCC(=CF)C#N	3.6447	0.37948	-1.699878253	6.4491
CCNC1COC1	1.8821	0.41489	-2.704939344	6.7179
CN=C(C)N(C)O	3.3377	0.35863	-2.488669747	5.7906
COC1C=CC=C1	1.2391	0.33881	-2.476652524	4.7801
OCC(F)(F)C#C	2.9843	0.45456	-1.763588378	6.5425
FC1=CCC2NC12	1.949	0.39191	-2.136855726	6.3308
CC1CC1(F)CN	1.4447	0.43304	-2.578089631	6.8836
FCc1cc[nH]c1	3.5435	0.39393	-2.189368065	6.5174
CC(=N)NCC#N	4.2629	0.40597	-2.236249867	6.4879
CC1OCC1CN	2.9816	0.42607	-2.718210126	6.7528
FC=C1CCCC1	1.831	0.40119	-2.584547776	6.9371
NC1CC(F)(F)C1	2.5281	0.42934	-2.145951324	6.8404
C=CC1CCN1	1.1867	0.3776	-2.326023316	5.99
C#CC1COC1	1.297	0.44352	-1.961003963	6.5685
ON=COC=NO	0.9302	0.36415	-1.603973823	6.0451
C=C1OC=NN=C1	3.1709	0.3135	-1.855456297	4.166
COC1C(O)C1O	1.2539	0.4258	-2.274111175	7.093
CC(O)CC(F)=C	2.2116	0.41613	-2.481991894	7.3409
CC=CC(F)CN	2.054	0.40371	-2.585734129	6.6892
NCC(N)C=NO	2.4017	0.38142	-2.292126202	6.0593
CCC1(CC)CO1	1.9234	0.4557	-2.922398975	8.2335
NN1CCOC1=N	4.9531	0.40111	-2.110756411	6.7437
CN=C1CC=NN1	2.2604	0.34184	-2.207201549	5.1096
CC=C(C)C(C)F	2.015	0.41313	-2.795799738	7.2098
CNC(C)(C)C	0.8712	0.40009	-2.795281043	6.4198
CC(CF)C1CO1	2.4328	0.47127	-2.460735732	8.3701
CC(F)(F)CC#C	2.4803	0.45715	-2.09722804	6.6615
CC(C=O)C(N)=N	2.9325	0.33928	-2.346437506	4.3618
ON=CC#CC#N	4.8337	0.32781	-1.587340936	4.7967
CC1=CCCOC1	1.3118	0.40907	-2.722823552	6.8107
FC1C=COC1=C	1.7109	0.36057	-2.03910611	5.349
C#Cc1ncon1	1.0864	0.37331	-1.616759331	5.7698
CC1(N)CC1CN	1.0418	0.41296	-2.832237398	6.6836
CCC(C)NC=O	3.9315	0.41085	-2.776530221	5.7855
OCC(=O)C(F)F	1.2285	0.38166	-1.733448325	4.5065
CC(=NN)C(F)F	3.2385	0.37346	-1.931315346	6.0198
Nc1[nH]nnc1O	3.2406	0.36777	-1.714785308	5.8987
NC(=N)C1CC1F	3.0893	0.40638	-2.175149014	6.5828
Cc1c[nH]nc1C	2.037	0.39929	-2.444731859	6.609
CC1(F)CC1(F)F	2.4371	0.4786	-1.869272389	7.9283
FC1CC=CC1=O	4.6413	0.33987	-2.069856012	3.807
CC(F)(CF)C#C	2.9342	0.4592	-2.074914209	6.4281
C#CCC=CC#N	4.2931	0.37657	-2.132044752	6.2658
CC(C=C)=NN	1.8413	0.33088	-2.128399302	4.7772
CC(O)C1CN1	2.8347	0.42195	-2.245447479	7.506
C=CCNCC=C	0.9827	0.3887	-2.793139873	6.2219
Cn1nnc(O)n1	1.6736	0.37347	-1.709703915	6.2496
ONC(=NO)C#N	4.2237	0.34146	-1.50628691	5.6975
CC(C)C(=O)C=C	2.6849	0.34223	-2.727963003	3.811
ON(CC=C)C=N	3.5232	0.38782	-2.254379172	6.225
C1Cn2nnnc12	6.5891	0.41594	-1.742713407	6.2331
NC(=O)CC=O	3.6798	0.37629	-1.791525463	4.33
CC(O)C=CCF	1.2562	0.41759	-2.473747631	7.3086
OC(=O)C=CC=O	1.7326	0.32075	-1.91354526	3.3913
CC(CO)=CC#C	0.8241	0.35768	-2.451623401	5.6027
CC#CC=CF	1.8379	0.35981	-1.844901987	5.6916
CC1OC1(C)C	1.9744	0.45761	-2.459584588	8.372
CC(=O)C1CCC1	2.9394	0.38276	-2.726185578	4.5038
OCCONC=N	3.2269	0.41176	-2.165807172	6.3845
NC1CNC(=N)C1	4.4696	0.39622	-2.457236558	6.5162
CCCN(C)N=C	1.746	0.35479	-2.806288828	5.8196
NC1C(F)C1CF	1.9637	0.42858	-2.11315844	6.8852
CCCC=CC	0.0795	0.41721	-2.776261069	7.3142
FC1(F)CC(=O)C1	0.6517	0.37034	-1.828708394	4.2459
COC(=O)OC	0.485	0.47345	-1.887446413	7.2046
CC(C=C)C1CO1	2.0086	0.42138	-2.682076986	7.4267
C=CCC1CCC1	0.3967	0.42147	-3.005770431	7.4223
CCC#CC#C	1.3498	0.38677	-2.048705939	4.8857
C1C2CC3C1C3O2	1.5815	0.43707	-2.498736889	7.6207
FCC1CCC1	1.9024	0.49258	-2.313844462	9.0044
C=CCCCC#C	0.6307	0.41999	-2.756390805	6.7246
Cc1cc[nH]c1C	1.8377	0.38233	-2.651523673	6.291
CC1=NNC2CC12	2.3295	0.3604	-2.38647989	5.5205
OCCC=CC#C	2.2578	0.36234	-2.446235007	5.695
FCCC(=O)C=C	2.9904	0.34857	-2.269848767	3.9129
OCC(=O)CF	2.0566	0.3883	-1.715802005	4.7782
CN1CCC(=O)N1	3.897	0.36304	-2.328996813	5.609
FCCCC=C	1.6044	0.42554	-2.315695182	7.5258
CC=CC1CO1	2.2123	0.41463	-2.214631135	7.0653
N#CC1=NOCO1	3.977	0.33888	-1.5335866	5.2549
CC=C(C=O)C=O	4.2458	0.31527	-2.200588768	3.4375
NCC#CCN	1.6164	0.41199	-2.110833923	6.4315
OC1(CC1)C2CN2	1.5962	0.42294	-2.473432761	7.043
NC1CC1(F)CF	3.2346	0.42913	-2.116451709	7.0081
C=C1OCCC=C1	1.9663	0.33933	-2.500791748	5.4495
C=CC1CN=CN1	2.8012	0.378	-2.414399556	6.0706
CNC(NN)=NC	3.9992	0.3744	-2.425147419	6.1742
CN=C(N)C(O)=O	4.391	0.34066	-2.055667595	4.8547
CCC1CO1	1.8911	0.47585	-1.979046895	8.4266
COC(=O)C#CC	2.3671	0.38301	-2.179900772	5.0711
On1cn[nH]c1=O	1.3785	0.35423	-1.586939159	6.3396
CC(=C)C=CC=C	0.2932	0.31313	-2.793771601	5.0312
COCCCCN	1.1395	0.42301	-2.940217893	6.6469
OCC1(O)CNC1	1.5303	0.41263	-2.402788786	6.7063
FC1CCON=C1	2.7531	0.38563	-2.027047557	5.4285
NCC(CN)C=C	1.3131	0.39217	-2.831345185	6.5883
NCCONC=N	2.5804	0.40903	-2.278138934	6.3948
CC(F)C(=O)C=C	1.2807	0.34254	-2.271323759	3.7496
NN=COCC#C	1.6387	0.37474	-2.018210614	6.0862
NC1CC1C(F)=C	2.0039	0.39597	-2.347773432	6.593
OCC1OC1CF	2.0209	0.46495	-2.142532868	7.5444
CC(O)C1(F)CC1	1.5208	0.47156	-2.470273372	8.1099
CCC1NC1C#C	2.2605	0.42384	-2.542289279	6.3449
CNC(=O)NC=C	4.096	0.37468	-2.360455064	6.3205
Oc1ccc(F)[nH]1	1.9133	0.36783	-1.873173652	5.8218
CCC(=O)N(C)C	3.7148	0.39799	-2.768336216	5.8467
CN1NCCC1=N	2.862	0.36497	-2.418134944	5.953
